,bnf_code,quantity,original_bnf_code,stripped_bnf_code
3145,3972,21539,0101010C0AAAAAA,0101
110,146,33102,0101010C0BBAAAA,0101
17039,21603,2660,0101010F0AAAUAU,0101
1610,2032,1562730,0101010G0AAABAB,0101
4919,6207,1328179,0101010G0BBABAB,0101
3262,4130,1695139,0101010G0BCABAB,0101
2091,2633,6666,0101010I0AAABAB,0101
6833,8608,14188,0101010I0AAACAC,0101
10894,13746,1400,0101010I0AAAEAE,0101
10970,13834,86,0101010I0AAAHAH,0101
17585,22293,81,0101010I0AAALAL,0101
9678,12218,100,0101010I0AAAXAX,0101
18610,23610,1180,0101010I0AAAYAY,0101
6356,8018,2417,0101010I0AABIBI,0101
15653,19825,100,0101010I0AABPBP,0101
9579,12105,12903,0101010I0BEAAAC,0101
7009,8834,56,0101010I0BFAAAE,0101
682,859,360,0101010I0BFABAB,0101
7772,9807,180,0101010I0BFADAC,0101
16958,21500,60,0101010I0BFAEAY,0101
8525,10759,101850,0101010J0AAAAAA,0101
8989,11342,23797,0101010J0AAAHAH,0101
8687,10956,1000,0101010L0BBABAA,0101
3251,4118,545075,0101010L0BEAAAI,0101
10661,13454,88670,0101010N0AAABAB,0101
4848,6112,33970,0101010P0AAAAAA,0101
13730,17341,87580,0101010P0BBAAAA,0101
19517,24767,105815,0101010Q0AAAAAA,0101
18713,23730,9500,0101010Q0AAAGAG,0101
18640,23645,31160,0101010Q0BDACAA,0101
18886,23949,18687,0101010R0AAAAAA,0101
9977,12593,44050,0101010R0AAABAB,0101
10901,13754,4000,0101010R0AAADAD,0101
11994,15151,21660,0101010R0AAAEAE,0101
17996,22817,21210,0101010R0AAAHAH,0101
266,342,123550,0101010R0BCAAAB,0101
9854,12442,22200,0101010R0BEAAAD,0101
20350,25849,9153,0101010R0BFAAAE,0101
14324,18112,3812,0101010R0BFABAH,0101
6726,8472,1509,0101010R0BHAAAA,0101
10912,13768,2820,0101010U0AAAAAA,0101
1624,2054,4800,0101010U0BBAAAA,0101
6200,7813,300,0101012A0AAAAAA,0101
9792,12360,900,0101012A0BBAAAA,0101
11216,14153,241256,0101012B0AAABAB,0101
11453,14466,43800,0101012B0AAAPAP,0101
9007,11362,30,0101012B0AAATAT,0101
405,514,10500,0101012B0AAAUAU,0101
12089,15255,600,0101012B0AAAVAV,0101
12669,15995,2400,0101012B0AABMBM,0101
14548,18393,2185,0101012B0AABSBS,0101
9274,11730,245,0101012B0AABVBV,0101
15597,19761,19390,0101012B0AABWBW,0101
12844,16200,110080,0101012B0BCAAAB,0101
6835,8612,30,0101012B0BFAABW,0101
5723,7203,1100,0101012B0BGAAAB,0101
869,1098,9000,0101012B0BIAAAB,0101
6002,7567,108,010102100AAABAB,0101
17897,22696,402,010102100AAAFAF,0101
12427,15690,27120,010102100AAAGAG,0101
7272,9167,7704,010102100AAAIAI,0101
16845,21359,7304,010102100BBABAB,0101
18470,23431,3996,010102100BBAQAF,0101
14860,18803,1836,010102100BBARAF,0101
686,863,24,010102100BBAUA0,0101
17429,22100,120,010102100BBAYA0,0101
18657,23665,264,010102100BBAZA0,0101
9929,12539,348,010102100BBBAAH,0101
5176,6517,396,010102100BBBCAF,0101
10268,12960,1837,010102100BBBDAI,0101
11534,14575,5135312,0101021B0AAAHAH,0101
905,1141,8312,0101021B0AAAJAJ,0101
535,677,22452512,0101021B0AAALAL,0101
6736,8486,463708,0101021B0AAAPAP,0101
8624,10872,1592,0101021B0BCAAAC,0101
13247,16710,1000,0101021B0BCABAI,0101
14978,18946,60,0101021B0BEABAG,0101
18462,23419,4031862,0101021B0BEACAH,0101
17896,22695,1574922,0101021B0BEADAJ,0101
6809,8577,2467877,0101021B0BEAFAH,0101
8115,10242,51561007,0101021B0BEAIAL,0101
18,28,24920,0101021B0BEAJAM,0101
9244,11693,132,0101021B0BEAMA0,0101
2694,3397,619494,0101021B0BEANAH,0101
20845,26443,5378,0101021B0BEAPA0,0101
8995,11349,1770009,0101021B0BEAQAP,0101
19876,25221,187952,0101021B0BEARA0,0101
1006,1267,1399000,0101021B0BEASA0,0101
8618,10865,100730,0101021B0BEAUA0,0101
16712,21192,34038,0101021B0BEAWA0,0101
16014,20293,2718,0101021B0BEBDA0,0101
20887,26491,36288741,0101021B0BEBEAL,0101
22162,28095,252,0101021B0BFAAAF,0101
15016,18998,26907234,0101021B0BIAAAH,0101
18590,23588,34332627,0101021B0BIABAH,0101
9692,12234,301820,0101021B0BQAAAH,0101
19233,24401,319310,0101021B0BQABAH,0101
2726,3432,104300,0101021B0BQACAL,0101
17587,22296,91565,0101021B0BQADAL,0101
7380,9296,6175,0101021C0AAAFAF,0101
15015,18997,2886,0101021C0AAATAT,0101
11075,13970,84,0101021C0AABDBD,0101
15821,20042,58,0101021C0AABQBQ,0101
21812,27631,2956,0101021C0AABXBX,0101
3176,4015,2100,0101021C0AACECE,0101
12879,16247,7958,0101021C0AACICI,0101
13702,17307,1020,0101021C0AACWCW,0101
8358,10546,16710,0101021C0AACXCX,0101
5539,6963,6450,0101021C0AACYCY,0101
15667,19840,684,0101021C0BBAAAF,0101
2360,2977,1566,0101021C0BIABAF,0101
359,459,1241810,0102000A0AAAAAA,0102
348,446,545514,0102000A0AAABAB,0102
689,867,135885,0102000A0BBAAAA,0102
17401,22065,39092,0102000A0BBABAB,0102
6126,7719,35987,0102000A0BDAAAA,0102
6954,8761,16185,0102000A0BDABAB,0102
5635,7084,420,0102000ACAAAGAG,0102
5017,6328,200,0102000ACAAARAR,0102
14073,17784,100,0102000ACAAAZAZ,0102
20532,26062,2985,0102000ACAABBBB,0102
12161,15349,1320,0102000D0BCAAAF,0102
4331,5460,114140,0102000J0AAAAAA,0102
7327,9232,285375,0102000J0AAABAB,0102
9584,12112,154830,0102000J0AAACAC,0102
9419,11909,300,0102000J0BBAAAB,0102
2523,3176,120,0102000J0BBABAA,0102
18047,22886,1600,0102000K0AAAAAA,0102
13546,17094,1554650,0102000K0BBAAAA,0102
8935,11276,57051,0102000L0AAAAAA,0102
17616,22337,102112,0102000L0AAACAC,0102
21715,27497,191732,0102000L0AAADAD,0102
11004,13879,890,0102000L0AAAGAG,0102
13538,17083,600,0102000L0AAAHAH,0102
18299,23209,12740,0102000L0AAAIAI,0102
7722,9746,410,0102000L0AAAVAV,0102
6408,8079,4350,0102000L0AABBBB,0102
21739,27537,8946,0102000L0AABCBC,0102
7168,9032,15490,0102000L0AABDBD,0102
10290,12984,8270,0102000L0AABEBE,0102
3077,3887,22856,0102000L0AABFBF,0102
16551,20997,15789,0102000L0AABGBG,0102
5304,6679,13310,0102000L0AABHBH,0102
18011,22836,12900,0102000L0AABIBI,0102
7094,8940,350,0102000L0AABKBK,0102
2475,3117,780,0102000L0AABLBL,0102
17,27,275850,0102000L0AABNBN,0102
19039,24151,200,0102000L0AABPBP,0102
10873,13718,9500,0102000L0AABQBQ,0102
17703,22451,5000,0102000L0BCAABQ,0102
10219,12900,82566,0102000N0AAAAAA,0102
14298,18083,8204025,0102000N0AAABAB,0102
12467,15737,12250,0102000N0AAAPAP,0102
14759,18663,6260,0102000N0AAAQAQ,0102
84,115,2113762,0102000N0BBAAAB,0102
1658,2092,8770,0102000N0BBABAA,0102
19882,25229,19108,0102000N0BBACAB,0102
22120,28042,18796,0102000N0BBADAB,0102
1903,2398,349830,0102000P0AAAAAA,0102
948,1195,11252589,0102000P0AAABAB,0102
6466,8143,1667598,0102000P0AAADAD,0102
323,414,84,0102000P0AAAEAE,0102
18915,23987,1170347,0102000P0BCABAB,0102
3228,4089,7253,0102000P0BCACAB,0102
4603,5810,274322,0102000P0BCAEAD,0102
2970,3757,2452931,0102000T0AAAAAA,0102
5854,7377,1435,0102000T0AAABAB,0102
14656,18533,941075,0102000T0AAAFAF,0102
2452,3091,635837,0102000T0BBAAAF,0102
22213,28157,204976,0102000T0BCAAAA,0102
17975,22794,12321,0102000T0BIAAAA,0102
7416,9346,928,0102000T0BJAAAA,0102
10710,13511,209208,0102000X0AAAAAA,0102
15345,19434,222566,0102000X0BCAAAA,0102
9846,12434,457519,0102000Y0AAAFAF,0102
4854,6120,200,0102000Y0AAAIAI,0102
14236,17999,63012,0102000Y0BBAAAF,0102
3297,4179,33,010300000AAAAAA,0103
2872,3634,23,010300000AAABAB,0103
16003,20275,106,010300000AAADAD,0103
4384,5526,6,010300000AAAEAE,0103
18523,23497,240,010300000BBAAAA,0103
15285,19348,214,010300000BBABAB,0103
12537,15826,373,010300000BBADAD,0103
16851,21366,1,010300000BBAEAE,0103
14832,18764,11178,0103010D0AAAAAA,0103
16508,20937,161473,0103010D0AAABAB,0103
2994,3787,1426,0103010D0AAACAC,0103
10751,13566,29110,0103010D0AAADAD,0103
1946,2454,24560,0103010D0AAALAL,0103
21307,27003,232,0103010D0BBAAAA,0103
21813,27632,652,0103010D0BBABAB,0103
9068,11441,6600,0103010D0BBADAD,0103
6045,7616,22204,0103010H0AAAAAA,0103
8733,11012,17922,0103010H0AAABAB,0103
282,361,117362,0103010N0AAAAAA,0103
13755,17371,17168,0103010N0AAABAB,0103
10706,13507,18275822,0103010T0AAAAAA,0103
21490,27233,3275481,0103010T0AAACAC,0103
11162,14088,2032,0103010T0AAADAD,0103
12765,16108,5322789,0103010T0AAAEAE,0103
560,710,104790,0103010T0AAAIAI,0103
8021,10120,23310,0103010T0AAAJAJ,0103
10222,12903,60318,0103010T0AAAPAP,0103
3946,4988,60,0103010T0AAARAR,0103
14733,18630,225,0103010T0AAAYAY,0103
21428,27154,1200,0103010T0AABABA,0103
345,443,63770,0103010T0AABQBQ,0103
21878,27714,54700,0103010T0AABRBR,0103
2106,2652,124762,0103010T0BBAAAA,0103
3738,4728,33427,0103010T0BBACAC,0103
4846,6108,33812,0103010T0BBAEAE,0103
10778,13600,18399,0103010T0BBAHAP,0103
17341,21988,2143,0103010T0BBAIAP,0103
15251,19306,756,0103010T0BJAAAA,0103
2902,3674,30,0103010T0BJABAC,0103
16963,21505,304,0103010T0BQABAP,0103
1157,1451,236,0103010T0BWAAAP,0103
8004,10095,4197,0103020P0AAAAAA,0103
14295,18079,84,0103020P0AAABAB,0103
931,1176,53292,0103030S0AAAAAA,0103
11537,14578,59060,0103030S0AAABAB,0103
15622,19790,372,0103030S0BCAAAA,0103
17375,22032,976,0103030W0AAAAAA,0103
21852,27681,904,0103030W0BBAAAA,0103
11846,14975,37843,0103040M0AAAAAA,0103
15395,19497,1452,0103040M0BBAAAA,0103
3755,4752,2168031,0103050E0AAAAAA,0103
1887,2378,1988128,0103050E0AAABAB,0103
11067,13961,84,0103050E0AAACAC,0103
21221,26900,24664,0103050E0AAAEAE,0103
18599,23597,832702,0103050E0AAAFAF,0103
21013,26641,784412,0103050E0AAAGAG,0103
11196,14126,185587,0103050E0BBAAAA,0103
4912,6197,124788,0103050E0BBABAB,0103
6264,7898,3500,0103050E0BBADAE,0103
4986,6288,392,0103050E0BBAGAA,0103
13899,17557,98807,0103050E0BCAAAF,0103
13824,17468,100236,0103050E0BCABAG,0103
1769,2229,1988,0103050E0BDAAAF,0103
1540,1937,1365,0103050E0BDABAG,0103
8907,11243,42498197,0103050L0AAAAAA,0103
10018,12648,25826782,0103050L0AAABAB,0103
21273,26964,848990,0103050L0AAAGAG,0103
1994,2515,1793075,0103050L0AAAHAH,0103
4233,5332,1500,0103050L0AAAIAI,0103
16373,20753,4058,0103050L0AAAJAJ,0103
18672,23683,4168,0103050L0AAAMAM,0103
12398,15648,210,0103050L0AAANAN,0103
19736,25042,23370,0103050L0AAAXAX,0103
5615,7061,28660,0103050L0AAAYAY,0103
18096,22959,25946,0103050L0AAAZAZ,0103
20770,26353,119682,0103050L0BBADAG,0103
11897,15037,229117,0103050L0BBAEAH,0103
10558,13320,92953265,0103050P0AAAAAA,0103
17978,22797,2519090,0103050P0AAAEAE,0103
17437,22109,6714144,0103050P0AAAFAF,0103
8126,10255,3325,0103050P0AAAJAJ,0103
17694,22439,2740,0103050P0AAAKAK,0103
8157,10291,420,0103050P0AAALAL,0103
11375,14355,223895,0103050P0AAAMAM,0103
10088,12739,641820,0103050P0AAANAN,0103
11052,13944,70791,0103050P0AAAPAP,0103
18284,23188,4880,0103050P0AAAQAQ,0103
17373,22030,100,0103050P0AAARAR,0103
6997,8818,450,0103050P0AAASAS,0103
14768,18678,28,0103050P0AAAVAV,0103
15532,19678,70,0103050P0AAAWAW,0103
2058,2595,77840,0103050P0AABCBC,0103
19962,25332,693627,0103050P0AABDBD,0103
17394,22056,93822,0103050P0AABEBE,0103
2718,3424,250,0103050P0AABFBF,0103
14957,18923,4,0103050P0AABGBG,0103
18443,23394,840,0103050P0AABHBH,0103
6838,8615,398596,0103050P0AABLBL,0103
15867,20105,206960,0103050P0AABMBM,0103
17219,21823,107642,0103050P0AABNBN,0103
21910,27760,14700,0103050P0AABPBP,0103
10093,12746,235714,0103050P0BBAAAA,0103
12036,15196,13544,0103050P0BBABAE,0103
21125,26789,31594,0103050P0BBACAF,0103
10363,13073,50470,0103050P0BBADAM,0103
21038,26675,83150,0103050P0BBAEAN,0103
6386,8051,6664,0103050P0BBAFAP,0103
9782,12348,67690,0103050P0BFAAAF,0103
18409,23345,695767,0103050P0BFABAA,0103
13736,17348,98,0103050P0BGAAAM,0103
13519,17056,896,0103050P0BGABAN,0103
3155,3983,28,0103050P0BGACAP,0103
9129,11530,2126218,0103050R0AAAAAA,0103
16093,20393,1944460,0103050R0AAABAB,0103
21274,26965,535,0103050R0AAACAC,0103
17920,22730,28,0103050R0BBAAAA,0103
15375,19473,7,0103050R0BBABAB,0103
14147,17885,55,0103050R0BBACAC,0103
18700,23716,168,0103050R0BCAAAB,0103
12283,15501,336399,0103050T0AAAAAA,0103
8967,11315,870665,0103050T0AAABAB,0103
5706,7180,25134,0103050T0BBAAAA,0103
2669,3365,49268,0103050T0BBABAB,0103
20378,25883,9158,0104020H0AAAAAA,0104
20762,26344,200,0104020H0BBAEAA,0104
12721,16053,9883662,0104020L0AAAAAA,0104
5688,7150,1188329,0104020L0AAABAB,0104
2085,2626,1373448,0104020L0AAADAD,0104
7548,9516,7250,0104020L0AAAPAP,0104
17932,22743,4740,0104020L0AAAQAQ,0104
9818,12397,232200,0104020L0AAARAR,0104
3365,4263,16203,0104020L0BBAAAA,0104
5050,6366,75790,0104020L0BBABAB,0104
5983,7543,28554,0104020L0BBAHAA,0104
18674,23685,454,0104020L0BBAIAA,0104
4578,5779,624,0104020L0BBAJAA,0104
17918,22726,56579,0104020L0BBAKAR,0104
16717,21197,414,0104020L0BBALAA,0104
18968,24061,47416,0104020L0BBAMAR,0104
20642,26197,13460,0104020L0BIAAAD,0104
18404,23339,36,0104020L0BJAAAD,0104
19555,24813,108630,0104020N0AAABAB,0104
16050,20334,845,0104020N0AAAEAE,0104
11719,14811,300,0104020N0BEAAAE,0104
20823,26414,3224,0104020P0AAAAAA,0104
11929,15074,7003,0104020P0BBAAAA,0104
7564,9539,6773,0104020P0BBACAA,0104
13046,16450,270,0104030A0AAAAAA,0104
19556,24814,400,0104030A0AAABAB,0104
14174,17918,20,0104030A0AAACAC,0104
9741,12295,60,0104030A0BBAAAA,0104
21810,27629,520,0104030A0BBABAB,0104
5224,6578,751492,0105010B0AAAAAA,0105
8464,10686,61493,0105010B0AAABAB,0105
8217,10368,7805,0105010B0AAACAC,0105
17466,22146,14079,0105010B0AAAGAG,0105
3015,3815,20330,0105010B0AAAHAH,0105
10867,13709,733937,0105010B0AAAIAI,0105
1417,1777,102992,0105010B0AAAJAJ,0105
1191,1491,1982,0105010B0AAAKAK,0105
1402,1760,12059,0105010B0AAALAL,0105
20544,26076,300,0105010B0AAAMAM,0105
14217,17977,50493,0105010B0AAANAN,0105
19434,24662,30772,0105010B0AAAPAP,0105
19978,25355,189435,0105010B0AAARAR,0105
21673,27442,237435,0105010B0AAASAS,0105
20388,25896,49288,0105010B0AAATAT,0105
9690,12231,25689,0105010B0AAAUAU,0105
9831,12413,300,0105010B0AAAVAV,0105
11334,14298,22982,0105010B0AAAWAW,0105
11107,14008,61027,0105010B0AAAXAX,0105
16742,21228,114200,0105010B0AAAYAY,0105
17525,22221,14490,0105010B0AAAZAZ,0105
15718,19907,1567,0105010B0AABABA,0105
15273,19334,3106364,0105010B0BBAAAA,0105
13418,16928,44151,0105010B0BBACAB,0105
3036,3839,11810,0105010B0BBADAG,0105
4761,6007,702,0105010B0BBAEAK,0105
17212,21816,1639671,0105010B0BBAFAS,0105
14261,18033,7746,0105010B0BCAAAC,0105
9474,11982,2524545,0105010B0BCACAI,0105
16819,21329,77461,0105010B0BCADAJ,0105
6306,7953,215064,0105010B0BCAEAN,0105
12593,15900,201407,0105010B0BCAFAT,0105
6237,7857,643023,0105010B0BCAGAY,0105
4802,6055,6703,0105010B0BCAHBA,0105
20516,26046,30524,0105010B0BDAAAH,0105
14257,18027,4612,0105010B0BDACAB,0105
15178,19200,15276,0105010B0BDADAL,0105
5114,6445,934,0105010B0BDAEAK,0105
16673,21144,45940,0105010B0BDAFAX,0105
8643,10893,26504,0105010B0BDAGAP,0105
9802,12374,54810,0105010B0BDAHAU,0105
11275,14229,21524,0105010B0BDAIAJ,0105
1597,2015,61010,0105010B0BDAJAW,0105
18648,23654,43957,0105010B0BDAKAZ,0105
13781,17408,6218,0105010B0BFAAAA,0105
2937,3716,884604,0105010B0BHAAAR,0105
4282,5399,1246146,0105010B0BIAAAS,0105
1195,1495,2375760,0105010B0BIABAA,0105
6655,8388,79724,0105010C0AAAAAA,0105
21380,27092,63070,0105010C0AAADAD,0105
21677,27449,787921,0105010D0AAABAB,0105
14547,18392,70245,0105010D0BBAAAB,0105
6391,8056,2496357,0105010E0AAAAAA,0105
4066,5141,3763833,0105010E0AAABAB,0105
17481,22166,1166,0105010E0AAACAC,0105
10006,12634,13100,0105010E0AAAEAE,0105
11811,14936,480066,0105010E0AAAPAP,0105
9284,11742,416427,0105010E0BBAAAA,0105
15720,19912,2937319,0105010E0BBABAB,0105
2515,3168,130,0105010E0BBACAC,0105
461,585,8326,0105010E0BCABAB,0105
940,1185,109700,0105020A0AAAAAA,0105
18414,23352,175,0105020A0AAABAB,0105
919,1160,183107,0105020A0AAACAC,0105
10872,13717,138,0105020A0AAADAD,0105
20243,25706,1434,0105020A0AAAEAE,0105
13064,16472,9844,0105020A0AAAFAF,0105
2850,3604,26400,0105020A0BBAAAA,0105
3256,4124,126,0105020A0BBABAB,0105
8801,11099,10947,0105020A0BCAAAC,0105
10466,13208,121,0105020A0BCABAD,0105
7834,9885,562,0105020A0BCACAE,0105
5695,7160,1166,0105020A0BDAAAF,0105
21238,26923,984,0105020B0AAAAAA,0105
18330,23248,2461,0105020B0BBAAAA,0105
14024,17723,18,0105020C0AAACAC,0105
17117,21693,24,0105020C0AAAGAG,0105
2121,2669,3582,0105020D0AAACAC,0105
4728,5970,6,0105020D0BCAAAC,0105
8668,10927,29927,0105020E0AAAAAA,0105
13565,17118,4433,0105020E0AAABAB,0105
52,68,6001,0105020E0BBABAB,0105
12911,16290,4015,0105020G0AAAAAA,0105
8545,10781,4491,0105020G0BBAAAA,0105
14621,18481,144141,0105040A0AAAAAA,0105
12042,15202,35284,0105040A0BBAAAA,0105
5764,7253,2873912,0106010E0AAADAD,0106
18406,23342,226201,0106010E0AAAHAH,0106
10561,13323,27025,0106010E0AAANAN,0106
20206,25658,61386,0106010E0AAATAT,0106
10743,13552,3381,0106010E0AAAUAU,0106
19058,24177,3400,0106010E0AAAVAV,0106
4547,5734,545630,0106010E0BBAAAD,0106
21749,27550,1642880,0106010E0BBABAH,0106
2887,3658,253318,0106010E0BBACAN,0106
11516,14553,9985,0106010E0BJAAAH,0106
21950,27811,216216,0106010E0BKAAAH,0106
12752,16093,42624,0106010E0BKABAN,0106
7364,9277,540,0106010E0BLAAAT,0106
14926,18888,60,0106010E0BLABAU,0106
2919,3692,800,0106010E0BMAAAV,0106
13027,16428,237651,0106010H0AAACAC,0106
20798,26386,63224,0106010H0BBAAAC,0106
15368,19463,272627,0106010N0AAAAAA,0106
12026,15184,213520,0106010N0AAACAC,0106
9937,12548,23665,0106010N0AAADAD,0106
12643,15957,15959,0106010N0AAAFAF,0106
16141,20462,704153,0106010N0BBAAAA,0106
13334,16823,53095,0106010N0BBABAD,0106
16609,21070,824430,0106010N0BBACAC,0106
12251,15463,54329,0106010N0BBADAF,0106
14999,18974,1798,010602000BBBCA0,0106
19610,24879,4690,010602000BBBGA0,0106
12897,16272,123735,0106020B0AAAAAA,0106
1923,2419,16720,0106020B0AAABAB,0106
19991,25372,1912,0106020B0AAACAC,0106
18921,23995,280,0106020B0AAAHAH,0106
9720,12271,5111159,0106020C0AAAAAA,0106
9709,12256,22101,0106020C0AAADAD,0106
11556,14602,70391,0106020C0AAAEAE,0106
14914,18870,100740,0106020C0AAAFAF,0106
21045,26683,832,0106020C0AAAJAJ,0106
2616,3297,100,0106020C0AAALAL,0106
7267,9161,114,0106020C0AAAUAU,0106
5852,7375,2900,0106020C0AAAVAV,0106
20860,26461,250,0106020C0AAAWAW,0106
5900,7434,45410,0106020C0BDAAAA,0106
21571,27329,832,0106020C0BDABAD,0106
21461,27197,3189,0106020C0BDACAE,0106
12088,15254,1387,0106020C0BEAAAJ,0106
22198,28138,3100,0106020F0AAAAAA,0106
9954,12568,368085,0106020I0AAAHAH,0106
18156,23030,1903000,0106020I0AAAIAI,0106
12873,16237,3151,0106020I0AAAJAJ,0106
21160,26830,10472826,0106020I0AAAKAK,0106
22128,28054,69065,0106020I0BBAGAK,0106
20933,26551,5228,0106020I0BEAAAJ,0106
16860,21375,11450,0106020I0BFAAAI,0106
16007,20284,47980,0106020I0BFABAH,0106
8693,10963,4074,0106020I0BGAAAK,0106
16227,20569,11784,0106020J0AAAAAA,0106
13328,16815,19860,0106020J0AAADAD,0106
20905,26515,24104,0106020L0AAAAAA,0106
3014,3813,31696,0106020L0AAABAB,0106
12122,15294,360521,0106020L0AAACAC,0106
22184,28123,12873985,0106020M0AAACAC,0106
8106,10232,1180,0106020M0AAAEAE,0106
12924,16305,826000,0106020M0AAAJAJ,0106
5627,7075,262303,0106020M0AAAPAP,0106
11382,14366,874,0106020M0AAASAS,0106
9981,12598,9917166,0106020M0AAATAT,0106
15062,19057,2240,0106020M0BBABAE,0106
5038,6350,202,0106020M0BBAEAC,0106
3781,4785,10541,0106020M0BBAFAP,0106
7970,10052,175995,0106020M0BBAGAT,0106
19922,25277,50960,0106020M0BBAHAT,0106
18552,23537,3215,0106020M0BEABAI,0106
3252,4119,2062800,0106020M0BFAAAJ,0106
17028,21589,132,0106020M0BIAAAP,0106
18082,22934,60,0106020M0BIABAS,0106
568,721,3547141,0106020P0AAABAB,0106
2894,3665,296950,0106020P0BDACAB,0106
21993,27871,28,0106020U0BBAAAA,0106
20179,25619,346,0106030A0AAAAAA,0106
8950,11294,72493,0106030P0AAABAB,0106
18854,23911,150771195,0106040G0AAAAAA,0106
5731,7211,56362,0106040G0AAAGAG,0106
13061,16469,39040,0106040G0BEAAAA,0106
2729,3436,1562400,0106040J0AAAAAA,0106
21119,26783,3800,0106040J0AAAFAF,0106
20672,26231,5800,0106040J0AAAIAI,0106
3201,4054,81710,0106040L0AAABAB,0106
6300,7945,1120,0106040L0AAAEAE,0106
14603,18459,5045946,0106040M0AAAAAA,0106
12484,15760,84035,0106040M0AAABAB,0106
3731,4719,7700,0106040M0AAAEAE,0106
6151,7750,1071362,0106040M0AAAHAH,0106
3693,4671,3005,0106040M0AAAIAI,0106
7141,8998,1388711,0106040M0BBAAAA,0106
9972,12587,120569,0106040M0BBABAB,0106
14626,18489,809847,0106040M0BBADAA,0106
5310,6685,103062,0106040M0BBAEAA,0106
14576,18427,2055645,0106040M0BBAGAH,0106
11231,14173,1622,0106040M0BBAHAI,0106
2676,3373,2555784,0106040M0BBAIAB,0106
3714,4694,277541,0106040M0BBAJAB,0106
17450,22129,10604500,0106040M0BCACAA,0106
12016,15174,529939,0106040M0BCADAB,0106
17863,22653,34801,0106040M0BDAAAA,0106
7375,9291,20,0106040M0BEAAAA,0106
5937,7483,58,0106040M0BFABAE,0106
12450,15716,557860,0106040M0BGAAAA,0106
16271,20626,947786,0106040M0BGABAA,0106
4535,5722,207547,0106040M0BGACAA,0106
18393,23323,258465,0106040M0BGADAB,0106
17994,22815,31483,0106040M0BGAEAB,0106
8149,10282,232331,0106040M0BGAFAA,0106
456,579,3720,0106040M0BHAAAA,0106
7441,9374,541,0106040M0BHABAB,0106
10155,12824,220,0106040M0BIAAAA,0106
9133,11537,90,0106040M0BIABAB,0106
8291,10468,2964,0106040N0AAAAAA,0106
4741,5984,16896,0106040N0AAABAB,0106
12035,15195,1061,0106040N0AAADAD,0106
8516,10748,360,0106040N0AAAFAF,0106
21403,27123,10,0106040N0AAAGAG,0106
15445,19567,5,0106040N0BBAAAA,0106
5439,6839,85,0106040N0BBABAB,0106
7273,9168,16026,0106040N0BDAAAD,0106
6766,8520,3098,0106040N0BEABAF,0106
16442,20848,100,0106040N0BEACAG,0106
4680,5907,4536,0106040R0AAAFAF,0106
13026,16427,107538,0106040R0BBAAAF,0106
13555,17107,22341,0106040R0BDAAAF,0106
21900,27743,2542,0106040X0AAAAAA,0106
19801,25130,500,0106040X0BBAAAA,0106
13524,17063,2094,0106050B0BBAAA0,0106
12068,15232,1440,0106050B0BDAAA0,0106
19871,25215,470,0106050B0BEAAA0,0106
16632,21099,86,0106050B0BEABA0,0106
3527,4462,1408,0106050B0BGAAA0,0106
1343,1689,137,0106050M0AAAAAA,0106
2335,2951,558,0106050M0BBAAAA,0106
11166,14093,881,0106050S0AAAAAA,0106
13580,17144,8908,0106050S0BBABAA,0106
5321,6697,273,0106050S0BCABA0,0106
18122,22988,67,0106060A0AAAAAA,0106
501,634,21,0106060A0BBAAAA,0106
9673,12213,4953,0106060B0AAAAAA,0106
3479,4403,10035,0106060B0AAABAB,0106
3518,4451,506,0106060B0BBAAAA,0106
6015,7581,782,0106060B0BBABAB,0106
9572,12095,50135,0106070A0AAAAAA,0106
20503,26030,159980,0106070A0AAABAB,0106
19632,24909,3227,0106070A0BBAAAA,0106
3956,5000,7402,0106070A0BBABAB,0106
4157,5245,102760,0106070B0AAAAAA,0106
20192,25635,11620,0106070B0BBAAAA,0106
21335,27039,22113,0106070C0AAAAAA,0106
19416,24637,700,0106070C0BBAAAA,0106
1383,1733,6825,010701000BJBGA0,0107
16768,21263,7075,010701000BJBJA0,0107
17944,22757,15,0107010AAAAABAB,0107
22201,28143,44700,0107010AAAAAJAJ,0107
16792,21291,17730,0107010AAAAAKAK,0107
19364,24565,200,0107010N0AAAEAE,0107
17362,22015,124,0107010N0AAAGAG,0107
13756,17373,240,0107010N0AAAHAH,0107
18601,23599,125,0107010N0BCABAD,0107
10946,13805,1750,0107010N0BEAAAE,0107
7,12,144,0107010N0BEABAF,0107
6250,7874,26605,0107010N0BFAAA0,0107
19780,25104,12460,0107010N0BFABAH,0107
19925,25283,7186,0107010N0BFACAG,0107
16852,21367,75,0107010N0BGAAAE,0107
22079,27991,285,0107010S0AAABAB,0107
20739,26317,282,0107010S0AAAGAG,0107
18216,23099,23,0107010Z0AAAEAE,0107
4131,5217,94,0107010Z0AAAGAG,0107
13698,17303,338002,0107010Z0BCAAAE,0107
4451,5613,133850,0107010Z0BCABAF,0107
17533,22234,87598,0107010Z0BCACAG,0107
11028,13912,30,0107020F0AAAAAA,0107
19794,25120,48,0107020F0AAABAB,0107
7092,8938,24060,0107020F0BBAAAA,0107
1728,2179,8059,0107020F0BBABAB,0107
5032,6344,24,0107020J0AAABAB,0107
15374,19472,75,0107020J0AAACAC,0107
18294,23202,85,0107020J0AAADAD,0107
21339,27043,285270,0107020J0AAAEAE,0107
